Lambda,Idark(DI Lamp Off),Iblank (DI Lamp On),"Ikn (Nitrate = 45, Salinity = 33.885)","Izn (Zero Nitrate, Salinity= 36.052)","Ich (DI Water,  Salinity = 0 ,Nitrate = 45)","Its (Tank Water, first week sampled)", A(zn),A(kn),ESW(T1ZNTcal),ASW(T1ZNTis),ASW(T2KNTcal),ESW(T1ZNTis),ASE(TcalZN),,,,,,,,,S1(ZNcal),S2(KNcal),S(TS),T1(ZNcal),T2(KNcal),T(TS),S(Norm),Known NO3-
710.03,2713.5,31096.5,29183.625,29289.75,29125.125,29317.625,0.028564597,0.030302305,0.000840517,,,,,,,,,,,,,,,,,,,,
710.573,2728.125,31013,29049.5,29168.5,29104.5,29209.5,0.029286653,0.031245691,0.000866684,,,,,,,,,,,,,,,,,,,,
711.116,2680.5,30727,28845.375,28959.75,28852.875,29006,0.028265706,0.030160008,0.00083657,,,,,,,,,,,,,,,,,,,,
711.659,2690,30625.375,28767,28859.875,28765.75,28890.625,0.028352857,0.029896879,0.000829271,,,,,,,,,,,,,,,,,,,,
712.202,2743.25,30503.625,28591.5,28743.375,28651.125,28730.875,0.028449893,0.030994183,0.000859708,,,,,,,,,,,,,,,,,,,,
712.745,2741.75,30355.5,28475.125,28588.5,28519.75,28622.125,0.028719446,0.03062864,0.000849568,,,,,,,,,,,,,,,,,,,,
713.288,2738.875,30152.5,28341.75,28432.125,28370.125,28448.875,0.028147425,0.029677732,0.000823192,,,,,,,,,,,,,,,,,,,,
713.831,2691.625,30026,28173.625,28263.75,28149.125,28282.25,0.02894233,0.030475637,0.000845324,,,,,,,,,,,,,,,,,,,,
714.374,2708.375,29814.5,27940.875,28104.625,28004.875,28126.375,0.028297843,0.031107155,0.000862841,,,,,,,,,,,,,,,,,,,,
714.917,2674.875,29655.875,27823.25,27897.625,27832.75,27982,0.029265607,0.030548114,0.000847335,,,,,,,,,,,,,,,,,,,,
715.46,2677.125,29487.75,27704.375,27792.625,27619.625,27830.25,0.02836511,0.029893806,0.000829186,,,,,,,,,,,,,,,,,,,,
716.003,2748.75,29472.875,27614,27668.75,27607.75,27758.875,0.030355456,0.031310664,0.000868486,,,,,,,,,,,,,,,,,,,,
716.546,2680.375,29297.625,27467.75,27508.875,27459.5,27583.875,0.030212701,0.030932647,0.000858001,,,,,,,,,,,,,,,,,,,,
717.089,2693.625,29168.875,27328.5,27434.625,27341.125,27496.5,0.02942282,0.031289707,0.000867905,,,,,,,,,,,,,,,,,,,,
717.632,2678,29040.375,27201.125,27304.375,27167,27346.875,0.029584045,0.031408722,0.000871206,,,,,,,,,,,,,,,,,,,,
718.175,2717.375,29002,27167.125,27245.125,27155,27278.25,0.030044074,0.031427363,0.000871723,,,,,,,,,,,,,,,,,,,,
718.718,2680.75,28760.625,27031,27056.375,26962.75,27121.125,0.029349746,0.029802081,0.000826642,,,,,,,,,,,,,,,,,,,,
719.261,2704.5,28691.875,26930.25,26994.25,26894.875,27044.625,0.029339368,0.030485182,0.000845589,,,,,,,,,,,,,,,,,,,,
719.804,2729.75,28665.875,26923.125,26968.25,26844.375,27032.125,0.029399351,0.030208634,0.000837918,,,,,,,,,,,,,,,,,,,,
720.347,2723.75,28656.375,26794.5,26889.5,26795.25,26977.25,0.030646202,0.032356858,0.000897505,,,,,,,,,,,,,,,,,,,,
720.89,2718.875,28568.875,26786.125,26861.25,26774.625,26902.75,0.029680556,0.031034078,0.000860814,,,,,,,,,,,,,,,,,,,,
721.433,2714.375,28664,26861.875,26986.25,26891.5,27036.875,0.029027759,0.031258911,0.000867051,,,,,,,,,,,,,,,,,,,,
721.976,2679.125,28782.875,26972.625,27049.25,26952.875,27120.125,0.029845145,0.031212813,0.000865772,,,,,,,,,,,,,,,,,,,,
722.519,2727.875,28941.125,27124,27199.5,27069.25,27287.375,0.029858061,0.03120002,0.000865417,,,,,,,,,,,,,,,,,,,,
723.062,2698.875,28894.625,27074,27121,27072.625,27247.375,0.030447387,0.031283986,0.000867746,,,,,,,,,,,,,,,,,,,,
723.605,2818.75,28966.125,27145.25,27214.5,27166.75,27306.875,0.030113921,0.031348467,0.000869535,,,,,,,,,,,,,,,,,,,,
724.148,2768.25,28964.5,27073.75,27153.375,27091.375,27273,0.03111414,0.032534567,0.000902434,,,,,,,,,,,,,,,,,,,,
724.691,2758.625,28904.125,27031.375,27123.75,27053,27206.875,0.030628308,0.032277969,0.000895317,,,,,,,,,,,,,,,,,,,,
725.234,2677.375,28769.875,26948.75,27039.125,26959.375,27093.625,0.02980721,0.031421312,0.000871555,,,,,,,,,,,,,,,,,,,,
725.777,2747.625,28762.25,26950.25,27040.875,26922.25,27099.25,0.02973195,0.031355098,0.000869719,,,,,,,,,,,,,,,,,,,,
726.32,2706.5,28659.125,26868.625,26911.125,26813.875,26912.25,0.030282933,0.031046165,0.00086115,,,,,,,,,,,,,,,,,,,,
726.863,3124.75,28836.125,27044,27110.125,27033.125,27146.125,0.03017879,0.031377745,0.000870347,,,,,,,,,,,,,,,,,,,,
727.406,2686,28457,26694.75,26747.75,26672.875,26797.875,0.029804061,0.030761722,0.00085326,,,,,,,,,,,,,,,,,,,,
727.949,2678,28371.625,26624.25,26612.75,26621.875,26698.625,0.030796486,0.030587869,0.000848438,,,,,,,,,,,,,,,,,,,,
728.492,2678.75,28209.25,26489.5,26510.125,26457.125,26586.125,0.02991022,0.030286245,0.000840071,,,,,,,,,,,,,,,,,,,,
729.035,2722.875,28173,26414.25,26460,26399.75,26530.375,0.030261803,0.031099653,0.000862633,,,,,,,,,,,,,,,,,,,,
729.578,2720.75,28037.25,26298.125,26327.25,26237.875,26394.625,0.030372063,0.030908213,0.000857323,,,,,,,,,,,,,,,,,,,,
730.121,2724.25,27902.5,26210.75,26249.125,26184,26305.375,0.029498217,0.030207239,0.00083788,,,,,,,,,,,,,,,,,,,,
730.664,2706.625,27860.625,26111.375,26136.875,26063.125,26246.625,0.030830134,0.03130305,0.000868275,,,,,,,,,,,,,,,,,,,,
731.207,2737.75,27714.625,25999.25,26005.625,25973.125,26127.125,0.030781378,0.030900384,0.000857106,,,,,,,,,,,,,,,,,,,,
731.75,2677.375,27590.125,25873.75,25864.25,25819.25,25917.25,0.031179449,0.031001549,0.000859912,,,,,,,,,,,,,,,,,,,,
732.293,2955.625,27739.125,26028.125,26036.875,25955.5,26131.875,0.030903314,0.031067984,0.000861755,,,,,,,,,,,,,,,,,,,,
732.836,2690.25,27326.5,25625.25,25682.75,25620.5,25748.25,0.029988407,0.031075858,0.000861973,,,,,,,,,,,,,,,,,,,,
733.379,2725,27222.375,25513.625,25558.75,25511.625,25626,0.030542309,0.031401428,0.000871004,,,,,,,,,,,,,,,,,,,,
733.922,2868.75,27162.875,25451.75,25517.75,25416,25629.5,0.03045223,0.031719627,0.00087983,,,,,,,,,,,,,,,,,,,,
734.465,2731.75,26959,25312.5,25351.375,25289.5,25441.875,0.02981872,0.030565758,0.000847824,,,,,,,,,,,,,,,,,,,,
735.008,2691.75,26757.625,25061.25,25123.25,25085.5,25230.625,0.030543341,0.03174538,0.000880544,,,,,,,,,,,,,,,,,,,,
735.551,2730.375,26680.75,25028,25062.375,24988.875,25221,0.030384699,0.03105371,0.000861359,,,,,,,,,,,,,,,,,,,,
736.094,2675,26514.875,24900,24940.625,24858.5,25002,0.029669084,0.030462204,0.000844952,,,,,,,,,,,,,,,,,,,,
736.637,2802.75,26502.5,24865.375,24945.25,24832.125,25027.375,0.029517111,0.031086582,0.000862271,,,,,,,,,,,,,,,,,,,,
737.18,2637.75,26220.5,24584,24638,24564.625,24743.625,0.030166831,0.031234125,0.000866363,,,,,,,,,,,,,,,,,,,,
737.723,2695.5,26133.625,24534.375,24569,24461.375,24644.5,0.030004586,0.030692604,0.000851343,,,,,,,,,,,,,,,,,,,,
738.266,2651,25917.625,24385.625,24419.375,24281.5,24474,0.02890738,0.029581239,0.000820516,,,,,,,,,,,,,,,,,,,,
738.809,2747.5,25870.75,24300,24394.5,24249.75,24428.375,0.028651157,0.030551221,0.000847421,,,,,,,,,,,,,,,,,,,,
739.352,2689.5,25720.75,24160,24182.125,24111.125,24248.125,0.030028048,0.030475351,0.000845317,,,,,,,,,,,,,,,,,,,,
739.895,2717.625,25576.5,24054.375,24088.125,24050.625,24180.125,0.029240169,0.029926584,0.000830095,,,,,,,,,,,,,,,,,,,,
740.438,2676.125,25444.875,23928.75,23922.25,23871.125,24067.5,0.030059456,0.029926609,0.000830096,,,,,,,,,,,,,,,,,,,,
740.981,2736.5,25342.75,23798.125,23849.75,23807.125,23958.75,0.029673436,0.03073665,0.000852564,,,,,,,,,,,,,,,,,,,,
741.524,2672.125,25184.25,23666.875,23655.75,23639,23823.5,0.030535975,0.030305784,0.000840613,,,,,,,,,,,,,,,,,,,,
742.067,2722.125,25054.5,23555.375,23614.75,23499.75,23699.875,0.028941903,0.030177886,0.000837066,,,,,,,,,,,,,,,,,,,,
742.61,3498.375,25683,24227.625,24267.875,24175.375,24385.25,0.02862605,0.029468503,0.000817389,,,,,,,,,,,,,,,,,,,,
743.153,2732.875,24789.625,23323.625,23346.375,23233.625,23438.375,0.029389783,0.029869355,0.000828508,,,,,,,,,,,,,,,,,,,,
743.696,2796.375,24664.5,23222.875,23275.625,23194.625,23350.125,0.0284975,0.029617589,0.000821524,,,,,,,,,,,,,,,,,,,,
744.239,2699.75,24564.625,23067.5,23130.25,23031.125,23194.5,0.029468004,0.030803943,0.000854431,,,,,,,,,,,,,,,,,,,,
744.782,2702.125,24292.625,22895.375,22914.625,22843.75,23008.125,0.028642667,0.029056478,0.00080596,,,,,,,,,,,,,,,,,,,,
745.325,2724,24279.875,22870.625,22843.875,22844.625,22982.125,0.029940378,0.029363354,0.000814472,,,,,,,,,,,,,,,,,,,,
745.868,2669,24046.75,22637.625,22660.375,22616.375,22768.625,0.029119328,0.029613833,0.00082142,,,,,,,,,,,,,,,,,,,,
746.411,2756.25,24017,22542.75,22573.625,22529.25,22690.875,0.030532453,0.031209601,0.000865683,,,,,,,,,,,,,,,,,,,,
746.954,2674.375,23792.375,22363.875,22405.125,22365.375,22493,0.029509192,0.030418098,0.000843728,,,,,,,,,,,,,,,,,,,,
747.497,2716.625,23716.875,22295.25,22287.625,22279.25,22390.25,0.030611448,0.030442277,0.000844399,,,,,,,,,,,,,,,,,,,,
748.04,2999.625,23818.75,22401.75,22434.25,22408.25,22525.25,0.029886308,0.030613175,0.000849139,,,,,,,,,,,,,,,,,,,,
748.583,2741.625,23464.625,22016.625,22040.125,22046.125,22133.875,0.030929073,0.03145824,0.00087258,,,,,,,,,,,,,,,,,,,,
749.126,2677.125,23217.75,21771.625,21823.375,21805,21943.5,0.030529929,0.031705363,0.000879434,,,,,,,,,,,,,,,,,,,,
749.669,3215.5,23685.625,22284.875,22287.625,22287.75,22413.875,0.03072141,0.030784035,0.000853879,,,,,,,,,,,,,,,,,,,,
